willamette,Willamette
round-the-world,jorden runt
fully-grown,fullvuxen
castoff,avstängning
sirocco,sirocco
edamame,edamam
spankings,smisk
lameness,hälta
liquidator,likvidator
correll,Correll
gowrie,gowrie
bnc,bnc
capitalise,kapitalisera
argosy,argosy
dustman,dammsugaren
loci,loci
anti-jewish,antijudisk
banqueting,bankett
veen,ven
lurching,slingrande
jibber,jibber
ccc,ccc
reignited,återantändes
kerby,kerby
wiggs,wiggs
lds,lds
accentuated,accentuerad
ostrava,Ostrava
cupped,kupad
lazily,lat
voronezh,Voronezj
organa,organ
topples,välter
pored,porerad
moreton,moreton
over-the-hill,över kullen
whitewater,fors
flaying,flåning
desolated,öde
meka,meka
barbier,barberare
sakti,sakti
sikkim,Sikkim
waddington,Waddington
agin,återigen
disrobed,avklädd
northeastern,nordöstra
shon,shon
teddies,nallar
luxuriously,lyxigt
pendent,hängande
pilings,pålar
fadeout,uttoning
sympathisers,sympatisörer
glitchy,glitchy
retailing,detaljhandel
cesena,Cesena
kongo,kongo
diaghilev,Diaghilev
scaramouche,Scaramouche
gawker,gawker
estuaries,flodmynningar
flowy,flytande
nationalize,förstatliga
vied,tävlade
paralysing,förlamande
yaqui,yaqui
benzo,benso
polak,polak
sproule,sproule
lancing,lansettning
foxfire,räveld
calumet,kalumet
usefully,användbart
blow-by-blow,slag för slag
correlations,korrelationer
westphalia,Westfalen
air-cooled,luftkyld
megabytes,megabyte
cokey,kokain
frankland,Frankland
mid-size,medelstor
usaid,Usaid
chidambaram,chidambaram
hopp,hoppa
riskiest,mest riskfyllda
fingerling,fingerling
rompers,sparkdräkter
cavite,kavit
ridgemont,ridgemont
marketer,marknadsförare
fenimore,fenimore
macquarie,macquarie
goodchild,bra barn
ibaraki,ibaraki
knockoffs,kopior
schoolmistress,lärarinna
counselled,rådgiven
arthurian,Arthur
pleat,veck
housebreaking,inbrott
aalborg,Ålborg
maligning,förtalande
man-of-war,krigsskepp
transnational,transnationell
gawp,gap
blastoff,sprängning
weddell,Weddell
soldered,lödd
spawns,leker
airdate,sändningsdatum
stents,stentar
cowlick,kåda
maturely,moget
brahe,brahe
wonk,wonk
transactional,transaktionell
punch-drunk,berusad
oxman,oxman
parada,parad
ravenscroft,Ravenscroft
diviner,slagruteman
bussed,bussad
presser,pressare
impalement,spetsning
jawbreaker,käftbrytare
bastia,bastia
derma,derma
wholehearted,helhjärtad
alen,alen
korma,korma
rumford,Rumford
teapots,tekannor
self-destructing,självförstörande
cim,cim
baillie,baillie
konda,konda
ackland,Ackland
filipina,filippinsk
heraclitus,Herakleitos
joslin,Joslin
ohn,ohn
spitballs,spottbollar
vaporizing,förångning
headings,rubriker
firebase,eldbas
shooed,jagade
hensley,hensley
unbending,oböjlig
sturdier,robustare
crystallization,kristallisering
linguists,lingvister
chabot,chabot
fivers,femmor
churchmen,kyrkomän
hermaphrodites,hermafroditer
sequoias,sequoias
goalposts,målstolpar
foretaste,försmak
pomfret,pomfret
colston,Colston
unsheathe,avhölja
chromatograph,kromatograf
noaa,noaa
tika,tika
jaramillo,jaramillo
danaher,danaher
conveyer,transportband
troppo,troppo
darley,Darley
big-league,högsta ligan
usgs,usgs
t-bones,T-ben
add-on,tillägg
parents-in-law,svärföräldrar
persepolis,Persepolis
calatrava,Calatrava
landlubbers,landkrabbor
azura,azura
overturns,välter
emplacement,placering
coexistence,samexistens
newscasters,nyhetsuppläsare
mycenaean,mykensk
mies,mier
defi,definitivt
penman,skrifthanterare
gasser,gasare
exclusives,exklusiva
tsarist,tsarist
lampshades,lampskärmar
underclass,underklass
well-worn,välslitna
beloveds,älskade
samuelson,Samuelson
half-open,halvöppen
self-management,självförvaltning
psat,psat
bacteriological,bakteriologisk
fens,kärr
strangelove,konstig kärlek
printout,utskrift
sponsorships,sponsorskap
southwestern,sydvästlig
inaugurating,invigning
dort,dort
matins,morgonbön
snubbing,nonchalant
gracy,nådig
flirtations,flirtningar
diverticulitis,divertikulit
angering,ilska
froman,frånman
mantilla,mantilj
jiggers,jiggers
torrez,torres
fantasised,fantiserade
shiniest,glänsande
tethers,tjudrar
atomizer,förångare
mccully,McCully
deified,gudomliggjord
duvalier,duvalier
blandford,Blandford
eyewitnesses,ögonvittnen
wenner,wenner
telephonic,telefonisk
brundage,brunage
yojimbo,yojimbo
halleck,halleck
throstle,gasreglage
unlit,obelyst
ungainly,otymplig
tty,tty
fulsome,fyllig
spann,spann
lawlor,lawlor
prearranged,förhandsarrangerad
vitoria,Vitoria
lochs,sjöar
bundling,buntning
gatewood,grindved
tst,test
cineplex,biograf
karaman,karaman
wiggin,wiggin
chattels,lös egendom
cruikshank,Cruikshank
shafting,axel
wurlitzer,Wurlitzer
melander,melander
moisturiser,fuktighetskräm
emblazoned,prydd
palimony,paimoni
wiccans,wiccaner
majorettes,majoretter
way-out,utgång
flexes,böjer sig
moller,möller
morticians,begravningsbyråer
mademoiselles,mademoiseller
chafes,skaver
teixeira,teixeira
pentobarbital,pentobarbital
resized,ändrad storlek
catatonia,katatoni
beazley,beazley
calvino,calvino
weightlifter,tyngdlyftare
chalices,kalkar
reprinted,omtryckt
oxides,oxider
pema,pema
macartney,Macartney
comrade-in-arms,vapenbröder
galvanic,galvanisk
waistcoats,västar
nonsmoker,icke-rökare
philae,Philae
ofi,ofi
anti-japanese,anti-japanska
unhappier,olyckligare
asaf,asaf
shaper,formare
bassey,bassey
isu,isu
spinosaurus,spinosaurus
doorframe,dörrkarm
marjory,Marjory
monopolized,monopoliserad
taverna,taverna
instigators,anstiftare
fibbed,lömskad
quadrille,kadrilj
danielson,danielson
chuka,chuka
jumping-off,avhoppning
maxims,maximer
playlists,spellistor
mess-up,röra
wagoner,vagnförare
bamberg,Bamberg
bridewell,brudbrunn
kossuth,kossuth
baseboard,golvlister
maupassant,maupassant
misappropriated,förskingrat
quanta,kvanta
hardliners,hårdföra
citric,citron-
ega,ega
newyork,New York
resultant,resulterande
buffeting,buffé
updraft,uppåtgående luftflöde
vetoes,veton
prisms,prismor
adjudicate,döma
jacquet,jacket
persecutor,förföljare
fomenting,uppviglande
grasse,gräs
irradiation,bestrålning
pelayo,pelayo
prioress,priorinna
eindhoven,Eindhoven
charybdis,karybdis
two-ply,tvåskiktad
dogsbody,hundkropp
unswerving,orubblig
shoah,Shoah
montmorency,Montmorency
lmp,lmp
gorse,ärttörne
optimized,optimerad
dunford,Dunford
fifths,femtedelar
daw,daw
softies,mjukisar
kristie,Kristie
wriggled,vred sig
spritzers,spritzer
fretted,nött
preeminent,framstående
honorifics,hedersbetygelser
wouter,wouter
tolerances,toleranser
redhead,rödhårig
riaa,riaa
hadfield,hadfield
relishes,relish
heian,heian
ill-treated,misshandlad
hotmail,hotmail
sexualized,sexualiserad
numberless,otaliga
ohl,ohl
ruc,ruc
premiering,premiär
gurkhas,gurkhaerna
coalesced,sammansmält
tethys,tethys
privatize,privatisera
emetic,kräkmedel
cen,central
knossos,Knossos
horizonte,horisont
pref,prefer
prophylactics,profylaktiska medel
vocalize,artikulera
coring,kärnning
macrae,makrae
arezzo,Arezzo
zechariah,Sakarja
tabu,tabu
yakima,yakima
millen,årtusendet
spring-cleaning,vårstädning
uncorked,avkorkad
oram,oram
epithets,epitet
albee,albee
pooka,pooka
antipsychotics,antipsykotika
duchesse,hertiginna
philosophize,filosofera
plateaus,platåer
snowboarders,snowboardåkare
self-interested,egennyttig
indexing,indexering
faubourg,Faubourg
rolland,Rolland
tow-truck,bärgningsbil
whiteout,vitning
aerodynamically,aerodynamiskt
crocks,krukor
air-to-air,luft-till-luft
roundtree,rundträd
ultimo,slutligen
takasaki,takasaki
filbert,filbert
panadol,panadol
scads,scads
vini,vin
ciabatta,ciabatta
davila,davila
katanga,katanga
jeu,spel
orwellian,orwellsk
blase,blase
fatalist,fatalist
appetising,aptitlig
tyrese,däck
roasters,rostare
summerlin,sommarlin
cte,cte
holidaymakers,semesterfirare
fairweather,vackert väder
pizzicato,pizzicato
frankfort,Frankfurt
jackboots,stövlar
molino,molino
rope-a-dope,rep-a-dope
patsies,patsies
impermanent,obeständig
peppercorns,pepparkorn
chitose,kitos
scharf,scharf
chasseur,jagare
koss,koss
bazan,bazan
decisiveness,beslutsamhet
afghanis,afghaner
foot-and-mouth,mul- och klövsjuka
retails,återförsäljer
honoree,hederstagare
medico,läkare
cornflowers,blåklinter
toey,tå
intransigence,omedgörlighet
ambrosio,ambrosio
subnormal,subnormal
immy,immy
unsupportive,icke-stödjande
quesada,quesada
fended,avvärjd
demonized,demoniserad
marron,marron
paramilitaries,paramilitärer
hamon,hamon
shippen,skeppa
regensburg,Regensburg
gas-station,bensinstation
compressors,kompressorer
encyclopedic,encyklopedisk
sheathed,mantlad
canute,knut
penton,penton
paiva,paiva
duffers,duffrar
susskind,susskind
chantel,Chantel
stenson,Stenson
costal,kustnära
collett,collett
elevenses,elva
interviewee,intervjuperson
fixations,fixeringar
sivan,Sivan
subservience,underkastelse
overanxious,överdrivet ängslig
chilblains,kylfår
propranolol,propranolol
sika,sika
capybara,kapybara
brightman,ljusman
bonanno,bonanno
chat-up,chatta
nunchaku,nunchaku
misconstrue,missförstå
hominy,hominy
bete,bete
pontefract,pontefrakt
ejects,utkastar
whelks,snäcksnäckor
wisenheimer,wisenheimer
acoustical,akustisk
frascati,frascati
seismologists,seismologer
shiga,shiga
luhrmann,luhrmann
leet,leet
profligate,utsvävande
abidjan,Abidjan
foregoing,föregående
automata,automater
wet-nurse,amma
thickheaded,tjockhuvad
theroux,Theroux
convulsive,konvulsiv
aristides,Aristides
carlsson,Carlsson
modernisation,modernisering
carmelites,karmeliter
personages,personligheter
midvale,Midvale
galliano,galliano
sewerage,avloppsnät
contended,hävdade
meissner,Meissner
furtado,Furtado
incubated,inkuberad
pedagogue,pedagog
psb,psb
clinician,kliniker
extravagantly,extravagant
silurian,silurisk
turndown,uppbäddningsservice
dakotas,Dakotas
gsc,gsc
chorley,chorley
westgate,västgate
drongo,drongo
glorification,förhärligande
goosed,gåsad
groundswell,grundsväll
high-intensity,högintensiv
nau,nau
odourless,luktfri
quays,kajer
flaxseed,linfrö
pivoting,svängning
proximate,närmaste
amyloid,amyloid
perms,permanenter
ringgit,ringgit
barberini,barberini
mullan,mullan
helpfully,hjälpsamt
flakey,flagnande
tritium,tritium
ecker,ecker
shortchanged,förringad
anti-doping,antidopning
geodesic,geodetisk
inhabitable,beboelig
formic,myr-
capitalizing,storstilad
targa,targa
smudging,smetning
undiluted,outspädd
carbons,kolatomer
perl,perl
ahmadinejad,ahmadinejad
consequent,följd
decamp,decamp
scarabs,skarabéer
spitalfields,sjukhusfält
crappiest,skräpigaste
mid-thirties,mitten av trettiotalet
blown-up,sprängd
barka,barka
posited,positerad
skinful,hudig
syme,syme
baldheaded,skallig
unspoilt,ofördärvad
militarized,militariserade
inebriate,berusad
pankhurst,Pankhurst
bhadra,bhadra
chronicling,krönikör
zamindar,Zamindar
antoninus,antoninus
unclip,lossa
destin,destin
counterrevolutionary,kontrarevolutionär
maurer,maurer
dube,dube
tunbridge,Tunbridge
natascha,Natascha
tapers,avsmalnande
royer,royer
bearnaise,bearnaise
kosygin,kosygin
twitters,twittrar
pacers,pacers
certitude,visshet
muna,muna
biopsies,biopsier
swisher,swisher
montespan,Montespan
buckaroos,buckaroos
pilchards,sardiner
constituencies,valkretsar
peignoir,peignoir
framingham,framingham
rationalise,rationalisera
satie,mättnad
methylene,metylen
takeoffs,starter
aad,åd
banff,Banff
rotund,rund
fraying,fransning
mixologist,mixolog
gsp,gsp
ingratiating,inställsam
deniable,förnekbar
dld,dld
ampersand,et-tecknet
masjid,moskén
treviso,Treviso
humungous,gigantisk
distinctively,tydligt
no-neck,utan hals
bakken,baken
aspirant,aspirant
implores,bönfaller
dabbing,duttning
navels,navlar
frustratingly,frustrerande
mathematic,matematisk
susceptibility,känslighet
gok,gok
derosa,derosa
flaunts,stoltserar
futurama,futurama
preempted,föregripet
seldon,sällan
padova,Padova
zig-zag,sicksack
rohr,Rohr
modifier,modifierare
buffeted,buffrad
airboat,träskbåt
surmount,övervinna
pinnacles,toppar
imperishable,odödlig
foetuses,foster
anticlimax,antiklimax
lippe,lippe
derp,derp
pardee,pardee
draftees,inkallade
expropriated,exproprierad
thumbscrews,tumskruvar
boychik,pojkchik
pullen,dra
know-nothing,vet ingenting
lateef,sena
imm,omedelbart
bord,bräda
thales,Thales
canavan,kanavan
epithet,epitet
bopped,hoppade
multidimensional,flerdimensionell
lucre,vinning
subbasement,underkällare
cassowary,kasuar
goal-oriented,målinriktad
exorcists,exorcister
dusts,damm
shirked,undvek
escargots,escargots
liveliness,livlighet
baroni,baroni
blandings,blandningar
megara,megara
otranto,Otranto
setters,sättare
giger,giger
ocampo,Ocampo
faeries,älvor
cours,kurs
cto,teknikchef
crystallised,kristalliserad
lip-read,läppläsning
starstruck,starstruck
slicks,slicks
innovating,innovativ
ropey,urusel
evangelicals,evangelikaler
epidemiologist,epidemiolog
barreled,pipa
decapitating,halshuggning
interdepartmental,interdepartemental
yount,ung
itu,itu
kathi,kathi
lue,lue
tapia,tapia
creationist,kreationist
ete,ete
snakey,ormliknande
inexpressible,outsäglig
volleys,salvor
lassoed,lasso
fitful,ryckig
hijacks,kapningar
aimer,siktare
illusive,illusorisk
claimants,kärande
cubitt,kubitt
propositioning,förslag
detaching,lossning
cuckooing,gökande
illya,Illya
fogle,dimma
transmigration,transmigration
rattrap,råttfälla
pps,pps
rtl,rtl
gallium,gallium
shillelagh,shillelagh
fryers,fritöser
gens,gens
endeared,älskad
diskette,diskett
tobago,tobago
interagency,tvärmyndighetsövergripande
defaulting,försummande
bisexuals,bisexuella
riffles,gevär
attorney-at-law,advokat
ofsted,ofsted
femurs,lårben
brahim,Brahim
tova,tova
al-anon,al-anon
cragg,cragg
sfo,sfo
tck,tck
pierogi,pierogi
egerton,egerton
poa,poa
plebes,folk
totalling,totalt
sunfish,solfisk
spellers,stavningsverktyg
cromartie,Cromartie
eighths,åttondelar
gourmets,gourmeter
secord,sekund
koreas,Korea
uproarious,upprymd
gender-neutral,könsneutral
tattooer,tatuerare
wagonload,vagnlast
stanzas,strofer
anti-rejection,anti-avslag
machinists,maskinister
pavlovian,pavlovian
relaunch,omstart
sinusitis,bihåleinflammation
classifications,klassificeringar
crispus,krispus
substations,transformatorstationer
strappy,remliknande
toed,tå
verruca,vårvårta
commercialized,kommersialiserad
hang-gliding,hänggliding
dalliances,dallianser
yokes,ok
sali,sali
presupposes,förutsätter
contretemps,motgångar
collegium,kollegium
overage,överskott
phosgene,fosgen
mik,mik
octopi,bläckfiskar
gigawatts,gigawatt
pendergrass,pendergräs
turlock,turlock
sth,något
coun,råd
eleanora,eleanora
waifs,avstående
dahlgren,dahlgren
resettle,vidarebosätta
zhejiang,Zhejiang
rationalized,rationaliserade
scarcer,knappare
frill,volang
kronen,kronor
coburg,Coburg
hhs,hhs
tabard,tabard
quick-tempered,hetlevrad
infinitesimally,oändligt
gillman,gillman
diagnostician,diagnostiker
maywood,maywood
barracudas,barracudor
serenades,serenader
bookkeeping,bokföring
brandywine,brandyvin
trocadero,trocadero
sulley,sulley
fiddlers,spelmän
hypersensitivity,överkänslighet
reflexive,reflexiv
beaus,älsklingar
alleviated,lindrade
vaporise,förånga
m-theory,m-teorin
torpor,dvala
uncontaminated,okontaminerad
high-roller,storspelare
jell,gelé
loafs,limpor
capistrano,capistrano
chlorinated,klorerad
greensboro,Greensboro
hyder,hyder
retentive,kvarhållande
ihe,ihe
trashman,sopmänniska
briefer,kortare
receptionists,receptionister
counterattacks,motattacker
kaia,kaia
mataram,mataram
ejections,utkastningar
all-rounder,allroundare
fitzherbert,fitzherbert
skag,skag
willits,Willits
alleviating,lindra
quieting,tystande
snow-capped,snötäckt
handily,praktiskt
mf,mf
duvets,täcken
postgraduate,doktorand
quadruplets,fyrlingar
wuchang,Wuchang
jackpots,jackpottar
fif,fem
originator,upphovsman
natron,natron
germantown,tyskstad
dampier,fuktigare
oil-based,oljebaserad
day-glo,dagglans
suetonius,suetonius
pandy,pandy
plunders,plundrar
summerland,sommarland
lorax,lorax
reentering,återinträde
barreto,barretto
eyeline,ögonlinje
mass-produce,massproducera
cosell,kosell
segmented,segmenterad
brand-name,varumärke
knowlton,Knowton
a-way,bort
klezmer,klezmer
captivates,fängslar
all-father,allfader
rowntree,Rowntree
sorokin,sorokin
opioids,opioider
reunites,återförenas
thiers,deras
perceptible,märkbar
daoud,daoud
crosstalk,överhörning
ruefully,ångerfullt
hallett,hallett
welter,välta
deletes,raderingar
unexpressed,outtalad
relapsing,återfall
recapturing,återerövra
unerring,osviklig
lifespan,livslängd
crewmembers,besättningsmedlemmar
microlight,ultraljus
kibbles,torrfoder
apprehensions,farhågor
animas,djur
drek,dreck
chinstrap,hakrem
bandanas,bandanas
tue,tis
kirkby,kirkby
toit,toit
sleighing,släde
rothko,rothko
top-rated,topprankad
comprehended,förstått
livre,livre
bindle,binda
languor,matthet
high-fashion,högmode
muscovite,muskovit
picot,picot
ungovernable,oregerlig
meyerson,Meyerson
quenching,släckning
recoverable,återvinningsbar
avion,flygplan
twigged,kvistad
koblenz,koblenz
sacredness,helighet
condones,överse med
joists,bjälkar
ferrier,färjefartyg
funnyman,skämtare
swadeshi,swadeshi
freehold,friköp
kissers,kyssare
lubbers,lubbers
pung,pung
tewksbury,Tewksbury
volos,Volos
commends,berömmer
mailbag,postväska
bearcat,björnkatt
ceri,ceri
yids,judarna
cottons,bomull
countermanded,upphävd
demilitarised,demilitariserade
offensives,offensiver
oncologists,onkologer
dain,dain
job-hunting,jobbsökande
vancomycin,vankomycin
squeezer,press
jet-set,jetset
endocrinologist,endokrinolog
biafra,Biafra
skintight,hudtät
haymarket,hömarknad
reichenbach,Reichenbach
brion,brion
ked,ked
parse,analysera
unreality,overklighet
eckstein,eckstein
sweatbox,svettlåda
mugshot,mugshot
wisecracking,vitsord
four-digit,fyrsiffrig
mastitis,mastit
leastwise,minst sagt
dater,dater
frugality,sparsamhet
exporters,exportörer
boehner,boehner
partitioned,partitionerad
coelho,Coelho
hedonist,hedonist
supplant,ersätta
cumbria,Cumbria
hepworth,Hepworth
ex-lovers,ex-älskare
lacquered,lackerad
dried-out,uttorkad
squirmy,vridna
anesthesiology,anestesiologi
navarra,Navarra
immobilizer,startspärr
unpredictably,oförutsägbart
commonest,vanligaste
hight,höjd
vintner,vinodlare
minter,myntverkare
schorr,schorr
entices,lockar
eom,eom
freeland,fritt land
defiler,besudlare
get-up-and-go,gå upp och gå
aro,aro
woodburning,vedeldning
romanticizing,romantisera
ramachandra,ramachandra
moke,rök
entreaty,vädjan
workaholics,arbetsnarkomaner
hockley,hockley
desperadoes,desperadoer
bollix,bollix
willowy,smärt
fisted,knytnäve
cpl,korporal
steamboats,ångbåtar
rectus,rektus
leilani,leilani
beaners,bönor
chokey,kvävande
chev,chev
lovat,Lovat
kaa,kaa
frisby,frisby
citrate,citrat
sleepyheads,sömntuta
climaxed,nådde klimax
hormel,hormel
actuator,ställdon
bequests,testamenten
self-serve,självbetjäning
nudges,knuffar
ambler,klättrare
waterspout,vattenpip
intersected,korsade
skyway,skyway
half-truth,halvsanning
minke,vik
afp,afp
handcrafted,handgjorda
mousetraps,musfällor
clozapine,klozapin
rumps,rumpor
neos,neos
gondar,Gonder
stepper,stegmaskin
semi-formal,semiformell
clean-living,rent liv
lafontaine,Lafontaine
lanced,lanserad
tweeds,tweed
hinchcliffe,Hinchcliffe
glissando,glissando
in-crowd,i folkmassan
japheth,Jafet
exemplify,exemplifiera
superdome,Superdomen
tuckers,tuckers
seismologist,seismolog
disadvantageous,ogynnsam
bests,bäst
novitiate,noviciat
labradors,labradorer
confucianism,konfucianismen
shrewdly,slugt
elevens,elvor
transworld,transvärlden
fec,avföring
greenroom,grönrummet
whistleblowers,visselblåsare
anti-personnel,antipersonell
khama,khama
rabble-rouser,uppviglare
outlawing,förbjuda
younis,Younis
variously,på olika sätt
fettes,fetter
hellhole,helveteshål
intercity,intercity
rohmer,Röhmer
ipc,ipc
spangles,paljetter
isaacson,Isaacson
reconsideration,omprövning
ham-fisted,skinknävd
backbiting,förtal
cleghorn,klyfthorn
gigante,gigant
monetize,tjäna pengar
lapa,lapa
uncountable,oräknelig
orland,Örland
roll-on,roll-on
albacore,albacore
rivaling,rivaliserande
low-maintenance,lågt underhållsbehov
normalizing,normalisering
backdated,retroaktivt
implodes,imploderar
excitation,excitation
bauxite,bauxit
pepin,Pepin
ket,ket
differentials,differentialer
futterman,futterman
aps,aps
culminates,kulminerar
llewelyn,llewelyn
hannover,Hannover
hankins,hankins
strip-search,strippsökning
see-saw,gungbräda
northbrook,Northbrook
zay,zay
floatation,flotation
terranova,terranova
alexandrov,alexandrov
troubleshooter,felsökare
paga,paga
raed,raed
ascetics,asketer
forward-looking,framåtblickande
chalon,chalon
redcliffe,rödkliffe
bergamot,bergamott
sepoys,sepoyer
thralls,trälar
lightnings,blixtar
addressee,adressat
hendra,hendra
hii,hej
levies,avgifter
cleeve,klyva
repetitious,repetitiv
clif,klippa
tib,tib
papilloma,papillom
outperform,överträffa
zaitsev,Zaitsev
babydoll,babydoll
dungeness,dungeness
dialectical,dialektisk
canta,canta
yardage,yardlängd
sorter,sorterare
udaipur,udaipur
lanvin,Lanvin
overhears,hör
unclouded,ogrumlad
artless,okonstlad
underwriting,emissionsgaranti
jape,jape
nanterre,Nanterre
popularized,populariserade
sut,sut
peptide,peptid
inshore,kustnära
nervosa,nervös
highballs,highballs
amati,amati
gusset,kil
spray-painting,spraymålning
diastolic,diastolisk
stupid-looking,dumt utseende
buoyed,bojade
picketed,strejkvakt
snappers,snappers
approbation,bifall
yogis,yogis
oum,oum
concurred,instämde
melodramas,melodramer
e-z,e-z
wagged,viftade
foxtrot,foxtrot
refile,påfyllning
beady-eyed,pärlögd
free-floating,fritt flytande
sando,sando
flexor,flexor
spoon-feed,skedmatning
propagandist,propagandist
life-sustaining,livsuppehållande
attainment,uppnående
kaifeng,kaifeng
biologic,biologisk
dogmas,dogmer
conferencing,konferens
high-wire,högspänningskabel
prophetess,sierska
foragers,födosökare
bronwen,bronwen
jaap,Jaap
champagnes,champagne
interrogative,frågande
fluster,förvirra
glennon,glennon
endeavouring,sträva efter
crematoria,krematorier
runing,springa
straddles,gränsle
well-received,väl mottagen
househusband,hemmafru
cooperated,samarbetade
south-southwest,syd-sydväst
levant,levant
lunn,lunn
hagfish,säkelfisk
clumped,klumpig
arrant,arrant
overpaying,överbetala
induct,indukt
unclothed,naken
serif,serif
confortable,bekväm
remarries,gifter om sig
koval,koval
daylong,dagslång
deleon,deleon
lumping,klumpbildning
mulvaney,mulvaney
metalworkers,metallarbetare
director-general,generaldirektör
outlier,extremvärde
bare-ass,bar rumpa
dugouts,utgrävningar
storr,stor
readmitted,återintagen
cool-headed,kallhudad
symon,symon
cz,czech
bolos,bolos
dehydrating,uttorkande
byword,ordspråk
elicited,framkallade
militancy,stridbarhet
saratov,Saratov
ayurveda,ayurveda
adamo,Adamo
bott,flaska
cutdown,nedskärning
hilum,hilum
preppie,preppie
effigies,avbildningar
sexologist,sexolog
multi-storey,flervåningshus
leong,Leong
virgen,jungfru
sittings,sittningar
mottled,fläckig
blusher,rouge
b-side,B-sidan
saltine,saltina
squashes,squash
calles,kallade
alouette,alouette
mildest,mildaste
formatted,formaterad
inte,inte
paediatric,pediatrisk
maytag,majtag
non-aligned,alliansfri
gos,gå
songstress,sångerska
plowman,bonde
tam-tam,tam-tam
familiarise,göra sig bekant
garrulous,pratsam
pem,pem
crossbreed,blandras
biomechanical,biomekanisk
linesman,linjeman
dau,dotter
unelected,icke-vald
aguinaldo,aguinaldo
kero,kero
serv,server
ruddock,sarv
slithers,slingrar sig
delighting,förtjusande
tensei,tensei
wingtips,vingspetsar
algorithmic,algoritmisk
baltasar,Baltasar
tastings,provsmakningar
sower,såningsman
afzal,afzal
inauthentic,oäkta
cosmically,kosmiskt
accentuates,accentuerar
dds,dds
franjo,franjo
failsafes,säkerhetsanordningar
infinitive,infinitiv
jure,jure
smirks,flinar
nappa,nappa
overvalued,övervärderad
babied,bebisad
fecund,fruktsam
encamped,läger
himeji,himeji
eman,eman
chin-ups,chin-ups
filleting,filéering
twenty-third,tjugotredje
nonalcoholic,alkoholfri
likenesses,likheter
fut,fut
wanky,knäpp
air-traffic,flygtrafiken
lazier,latare
ugg,ugg
englund,england
buddie,kompis
shure,säker
ero,ero
unearned,oförtjänt
g6,g6
strangulated,strypt
tittie,bröst
jsa,jsa
weitz,Weitz
harte,hjärta
pasty-faced,pastig ansikte
goos,gods
coelacanth,coelacanth
corollary,naturlig följd
corrodes,korroderar
worksheets,arbetsblad
vot,rösta
rockslide,stenras
pleistocene,pleistocen
ibanez,ibanez
mullets,mullötter
steels,stål
graphene,grafen
stiffens,stelnar
well-chosen,väl vald
livings,levnadsförhållanden
blemished,fläckig
bughouse,insektshus
archambault,archambault
hegemon,hegemon
matriarchal,matriarkisk
chaudhry,chaudhry
condensate,kondensat
cooperstown,Cooperstown
weeknights,vardagskvällar
fibromyalgia,fibromyalgi
qed,qed
oscilloscope,oscilloskop
ilie,ilie
beekeepers,biodlare
felicitate,gratulera
swathe,insvepa
beautified,förskönad
egads,egads
carbonite,karbonit
gulden,gulden
corduroys,manchesterbyxor
gelignite,gelignit
gla,glas
karelia,karelen
nonlinear,ickelinjär
cowhide,kohud
tricolour,trikolor
tribals,stamfolk
caprices,nycker
ca-ca,ca-ca
godden,gudinnan
newscasts,nyhetssändningar
tomasi,tomasi
barringer,barringer
crema,kräm
protoplasm,protoplasma
tsun,tsun
subliminally,subliminalt
irl,irl
programing,programmering
teasers,teasers
bather,badande
pomodoro,pomodoro
lowlifes,lågliv
exfoliate,exfoliera
univ,universitet
archuleta,archuleta
cit,cit
anatol,anatol
nickle,nickel
inflames,upphettar
pinchers,klämmor
reformist,reformistisk
recombinant,rekombinant
zawahiri,zawahiri
vice-minister,viceminister
rakish,rakkig
shit-scared,skiträdd
kiska,kiska
re-live,återuppleva
feder,feder
stagnated,stagnerade
wuzzy,susig
shoulder-length,axellångt
shanghainese,shanghai-människor
hashed,hashad
discernable,urskiljbar
time-honoured,tidshävdad
bookmarked,bokmärkt
dac,dac
stim,stimulera
secondment,utstationering
eatable,ätbar
wain,wain
wizarding,trollkarl
whig,whig
havelock,havelock
astin,astin
abstracts,sammanfattningar
scotsmen,skottar
weare,bära
belike,varalik
demeaned,förnedrad
miyazawa,Miyazawa
two-shot,tvåskott
quartering,kvartdelning
t-1,t-1
costigan,costigan
leavers,avgångsdeltagare
piller,piller
reorganisation,omorganisering
paderewski,paderewski
prin,prin
dahomey,dahomey
pruett,pruett
barrick,barrick
prerequisites,förutsättningar
chanteuse,sångerskan
apelike,apliknande
allover,överallt
croatians,kroater
askance,snett
gamesmanship,spelmanskap
df,df
clothespins,klädnypor
curated,kuraterad
restart,starta om
self-knowledge,självkännedom
ganglion,ganglie
ashdown,ashdown
weeper,gråtande
uncommunicative,okommunikativ
zellner,Zellner
cowdrey,cowdrey
boycotts,bojkotter
blanketing,filtläggning
dooms,ödemål
sme,små och medelstora
raitt,ratt
nicholl,Nicholl
minting,prägling
seitz,seitz
over-under,över-under
sapping,sapping
eyedropper,pipett
shehu,shehu
goulart,goulart
typesetting,typsättning
blamey,skyllande
iti,det
encroached,inkräktade
horan,horan
spiritualists,spiritualister
handymen,hantverkare
jaffrey,Jaffrey
haut,hög
walford,Walford
dtf,dtf
boaster,skrävlare
flatley,flatley
incase,ifall
tolerably,tämligen
swaddled,inlindad
clearheaded,klarsynt
bedecked,prydd
osa,osa
celica,Celica
house-sit,husvakt
pasco,pasco
journaling,journalföring
oersted,Örsted
delong,delong
